batteryMilliWatts,batteryMilliAmps,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,kalman_soc,SoC_LibreSolar
0.16616,1.227,3,13.532,5.0,8.7146,10.0
0.07982,0.589,3,13.55,5.0,8.7357,10.0
0.121,0.893,3,13.544,5.0,10.0,10.0
0.12917,0.955,3,13.525,5.0,10.0,10.0
0.14537,1.073,3,13.541,5.0,10.0,10.0
0.11606,0.857,3,13.534,5.0,10.0,10.0
0.07151,0.528,3,13.531,5.0,10.0,10.0
0.11784,0.869,3,13.551,5.0,10.0,10.0
0.14464,1.053,3,13.733,5.0,10.0,10.0
0.14331,1.039,3,13.78,5.0,10.0,10.0
0.13551,0.983,3,13.782,5.0,10.0,10.0
0.12823,0.93,3,13.783,5.0,10.0,10.0
0.1209,0.877,3,13.778,5.0,10.0,10.0
0.11153,0.809,3,13.769,5.0,10.0,10.0
0.10723,0.777,3,13.79,5.0,10.0,10.0
0.10195,0.739,3,13.795,5.0,10.0,10.0
0.09551,0.693,3,13.776,5.0,10.0,10.0
0.09111,0.661,3,13.776,5.0,10.0,10.0
0.0847,0.614,3,13.782,5.0,10.0,10.0
0.07317,0.533,3,13.722,5.0,10.0,10.0
0.07617,0.552,3,13.786,5.0,10.0,10.0
0.07106,0.516,3,13.771,5.0,10.0,10.0
0.06231,0.452,3,13.759,5.0,10.0,10.0
0.0609,0.442,3,13.764,5.0,10.0,10.0
0.05867,0.425,3,13.789,5.0,10.0,10.0
0.05511,0.4,3,13.765,5.0,10.0,10.0
0.05033,0.365,3,13.769,5.0,10.0,10.0
0.0479,0.348,3,13.759,5.0,10.0,10.0
0.04403,0.319,3,13.775,5.0,10.0,10.0
0.03826,0.278,3,13.76,5.0,10.0,10.0
0.03948,0.286,3,13.768,5.0,10.0,10.0
0.03602,0.261,3,13.76,5.0,10.0,10.0
0.03224,0.234,3,13.766,5.0,10.0,10.0
0.03104,0.225,3,13.769,5.0,10.0,10.0
0.02848,0.207,3,13.749,5.0,10.0,10.0
0.02783,0.201,3,13.788,5.0,10.0,10.0
0.02386,0.173,3,13.722,5.0,10.0,10.0
0.02143,0.155,3,13.746,5.0,10.0,10.0
0.03059,0.221,3,13.816,5.0,10.0,10.0
0.01657,0.12,3,13.709,5.0,10.0,10.0
0.01665,0.12,3,13.775,5.0,10.0,10.0
0.01606,0.116,3,13.762,5.0,10.0,10.0
0.01373,0.099,3,13.77,5.0,10.0,10.0
0.01405,0.102,3,13.743,5.0,10.0,10.0
0.01209,0.088,3,13.702,5.0,10.0,10.0
0.01116,0.081,3,13.733,5.0,10.0,10.0
0.01114,0.08,3,13.769,5.0,10.0,10.0
0.00955,0.069,3,13.765,5.0,10.0,10.0
0.00899,0.065,3,13.781,5.0,10.0,10.0
0.01533,0.111,3,13.746,5.0,10.0,10.0
0.01673,0.122,3,13.716,5.0,10.0,10.0
0.01667,0.121,3,13.756,5.0,10.0,10.0
0.0164,0.119,3,13.776,5.0,10.0,10.0
0.01598,0.115,3,13.792,5.0,10.0,10.0
0.01466,0.106,3,13.74,5.0,10.0,10.0
0.00529,0.038,3,13.739,5.0,10.0,10.0
0.00423,0.03,3,13.705,5.0,10.0,10.0
0.00551,0.04,3,13.744,5.0,10.0,10.0
0.00992,0.072,3,13.711,5.0,10.0,10.0
0.00661,0.048,3,13.756,5.0,10.0,10.0
0.01176,0.085,3,13.719,5.0,10.0,10.0
0.0136,0.099,3,13.715,5.0,10.0,10.0
0.01432,0.104,3,13.727,5.0,10.0,10.0
0.01466,0.106,3,13.749,5.0,10.0,10.0
0.01498,0.108,3,13.768,5.0,10.0,10.0
0.01342,0.097,3,13.705,5.0,10.0,10.0
0.01325,0.096,3,13.716,5.0,10.0,10.0
-0.03373,-0.245,3,13.765,5.0,10.0,10.0
0.00836,0.06,3,13.778,5.0,10.0,10.0
0.0117,0.085,3,13.765,5.0,10.0,10.0
0.01417,0.103,3,13.746,5.0,10.0,10.0
0.01307,0.094,3,13.82,5.0,10.0,10.0
0.01226,0.088,3,13.785,5.0,10.0,10.0
0.01439,0.104,3,13.748,5.0,10.0,10.0
0.01323,0.096,3,13.707,5.0,10.0,10.0
0.01336,0.097,3,13.773,5.0,10.0,10.0
0.01447,0.105,3,13.781,5.0,10.0,10.0
-0.02052,-0.149,3,13.704,5.0,10.0,10.0
-0.00815,-0.059,3,13.694,5.0,10.0,10.0
0.0098,0.072,3,13.513,5.0,10.0,10.0
-0.02633,-0.194,3,13.509,5.0,10.0,10.0
0.00556,0.04,3,13.756,5.0,10.0,10.0
-0.00201,-0.014,3,13.797,5.0,10.0,10.0
-0.01459,-0.106,3,13.759,5.0,10.0,10.0
-0.01789,-0.13,3,13.704,5.0,10.0,10.0
-0.03001,-0.218,3,13.74,5.0,10.0,10.0
-0.02577,-0.188,3,13.703,5.0,10.0,10.0
0.00099,0.007,3,13.528,5.0,10.0,10.0
0.01294,0.096,3,13.476,5.0,10.0,10.0
-0.02428,-0.179,3,13.509,5.0,10.0,10.0
0.01263,0.092,3,13.702,5.0,10.0,10.0
0.01063,0.078,3,13.469,5.0,10.0,10.0
0.00779,0.058,3,13.297,5.0,9.9954,10.0
0.00766,0.057,3,13.281,5.0,9.9947,10.0
0.00799,0.06,3,13.251,5.0,9.9933,10.0
-0.26218,-2.023,3,12.956,5.0,9.9802,10.0
0.00712,0.053,3,13.299,5.0,9.9954,10.0
0.00699,0.052,3,13.231,5.0,9.9924,10.0
0.00547,0.041,1,13.177,5.0,8.8576,10.0
0.00368,0.028,1,13.154,5.0,8.5609,10.0
0.00338,0.025,1,13.116,5.0,8.3446,10.0
0.00175,0.013,1,13.053,5.0,8.2201,10.0
0.00136,0.01,1,13.07,5.0,8.1469,10.0
0.00043,0.003,1,13.032,5.0,8.1075,10.0
-6e-05,0.0,1,13.014,5.0,8.0827,10.0
0.00047,0.003,1,13.005,5.0,8.0458,10.0
-0.00081,-0.006,1,12.994,5.0,8.047,10.0
-0.00069,-0.005,1,12.991,5.0,8.0436,10.0
0.0,0.0,1,12.991,5.0,8.0221,10.0
0.00013,0.001,1,12.986,5.0,7.9975,10.0
-2e-05,0.0,1,12.986,5.0,7.946,10.0
-0.00016,-0.001,1,12.981,5.0,7.9018,10.0
-0.00026,-0.002,1,12.979,5.0,7.8641,10.0
-0.00039,-0.003,1,12.976,5.0,7.8612,10.0
-0.00053,-0.004,1,12.97,5.0,7.859,10.0
-2e-05,0.0,1,12.973,5.0,7.8517,10.0
-0.0005,-0.003,1,12.968,5.0,7.8492,10.0
-0.04159,-0.326,1,12.747,5.0,8.1876,10.0
-0.04245,-0.333,1,12.743,5.0,8.3708,10.0
-0.04228,-0.331,1,12.744,5.0,8.488,10.0
-0.06042,-0.475,1,12.695,5.0,9.5565,10.0
-0.18685,-1.498,1,12.469,5.0,8.4333,10.0
-0.17569,-1.406,1,12.49,5.0,8.7394,10.0
-0.16496,-1.319,1,12.5,5.0,8.617,10.0
-0.16873,-1.351,1,12.486,5.0,8.5695,10.0
-0.17968,-1.44,1,12.47,5.0,8.5428,10.0
-0.17703,-1.419,1,12.467,5.0,8.5303,10.0
-0.17886,-1.435,1,12.456,5.0,8.5206,10.0
-0.17868,-1.434,1,12.455,5.0,8.5118,10.0
-0.17746,-1.425,1,12.447,5.0,8.5031,10.0
-0.17723,-1.424,1,12.439,5.0,8.4972,10.0
-0.17682,-1.422,1,12.431,5.0,8.4869,10.0
-0.17716,-1.425,1,12.428,5.0,8.4774,10.0
-0.1851,-1.492,1,12.405,5.0,8.4691,10.0
-0.08636,-0.69,1,12.502,5.0,8.2802,10.0
-0.0875,-0.697,1,12.541,5.0,8.3255,10.0
-0.09411,-0.751,1,12.52,5.0,8.3531,10.0
-0.07462,-0.594,1,12.55,5.0,8.3593,10.0
-0.0747,-0.595,1,12.544,5.0,8.3603,10.0
-0.08425,-0.672,1,12.532,5.0,8.3607,10.0
-0.0755,-0.602,1,12.535,5.0,8.3558,10.0
-0.08669,-0.692,1,12.512,5.0,8.3527,10.0
-0.08591,-0.686,1,12.51,5.0,8.3487,10.0
-0.08621,-0.689,1,12.507,5.0,8.3443,10.0
-0.07469,-0.596,1,12.513,5.0,8.3342,10.0
-0.08448,-0.675,1,12.502,5.0,8.3297,10.0
-0.07444,-0.595,1,12.508,5.0,8.3201,10.0
-0.0746,-0.596,1,12.507,5.0,8.3119,10.0
-0.07472,-0.597,1,12.501,5.0,8.3045,10.0
-0.07427,-0.594,1,12.499,5.0,8.2975,10.0
-0.07433,-0.595,1,12.486,5.0,8.2913,10.0
-0.06242,-0.499,1,12.501,5.0,8.2731,10.0
-0.06323,-0.505,1,12.504,5.0,8.2597,10.0
-0.06417,-0.513,1,12.502,5.0,8.2497,10.0
-0.07173,-0.574,1,12.482,5.0,8.2458,10.0
-0.03499,-0.278,1,12.556,5.0,8.1614,10.0
-0.036,-0.286,1,12.55,5.0,8.0929,10.0
-0.04184,-0.333,1,12.539,5.0,8.0553,10.0
-0.04041,-0.322,1,12.535,5.0,8.0177,10.0
-0.04144,-0.33,1,12.536,5.0,7.989,10.0
-0.04198,-0.335,1,12.525,5.0,7.8805,10.0
-0.04153,-0.331,1,12.524,5.0,7.8705,10.0
-0.0416,-0.332,1,12.519,5.0,7.861,10.0
-0.04053,-0.323,1,12.522,5.0,7.8504,10.0
-0.04083,-0.326,1,12.514,5.0,7.8406,10.0
-0.04118,-0.329,1,12.512,5.0,7.8321,10.0
-0.04104,-0.328,1,12.508,5.0,7.8237,10.0
-0.04068,-0.325,1,12.507,5.0,7.8152,10.0
-0.04034,-0.322,1,12.505,5.0,7.8067,10.0
-0.02855,-0.227,1,12.529,5.0,7.7605,10.0
-0.04081,-0.326,1,12.501,5.0,7.7559,10.0
-0.04074,-0.326,1,12.495,5.0,7.751,10.0
-0.04058,-0.324,1,12.498,5.0,7.7465,10.0
-0.04064,-0.325,1,12.488,5.0,7.7415,10.0
-0.04101,-0.328,1,12.489,5.0,7.7374,10.0
-0.02753,-0.22,1,12.51,5.0,7.6881,10.0
-0.04019,-0.322,1,12.482,5.0,7.6849,10.0
-0.0395,-0.316,1,12.484,5.0,7.6811,10.0
-0.04854,-0.389,1,12.462,5.0,7.6761,10.0
-0.04902,-0.393,1,12.456,5.0,7.6722,10.0
-0.05023,-0.403,1,12.455,5.0,7.6682,10.0
-0.04933,-0.396,1,12.449,5.0,7.6659,10.0
-0.04942,-0.397,1,12.448,5.0,7.6639,10.0
-0.04916,-0.395,1,12.443,5.0,7.662,10.0
-0.04923,-0.395,1,12.439,5.0,7.66,10.0
-0.03707,-0.297,1,12.465,5.0,7.6345,10.0
-0.05757,-0.463,1,12.428,5.0,7.6223,10.0
-0.0844,-0.682,1,12.369,5.0,7.51,10.0
-0.08683,-0.702,1,12.358,5.0,7.4541,10.0
-0.08561,-0.692,1,12.36,5.0,7.5243,10.0
-0.08652,-0.7,1,12.35,5.0,7.4905,10.0
-0.08699,-0.704,1,12.35,5.0,7.526,10.0
-0.0618,-0.499,1,12.382,5.0,7.526,10.0
-0.06191,-0.5,1,12.379,5.0,7.5242,10.0
-0.06164,-0.498,1,12.375,5.0,7.5209,10.0
-0.06095,-0.492,1,12.369,5.0,7.5161,10.0
-0.06122,-0.495,1,12.367,5.0,7.5113,10.0
-0.06052,-0.489,1,12.364,5.0,7.5056,10.0
-0.06109,-0.494,1,12.359,5.0,7.5005,10.0
-0.06099,-0.493,1,12.357,5.0,7.4724,10.0
-0.0603,-0.488,1,12.352,5.0,7.4431,10.0
-0.06094,-0.493,1,12.344,5.0,7.4197,10.0
-0.05989,-0.485,1,12.343,5.0,7.396,10.0
-0.04693,-0.379,1,12.365,5.0,7.4036,10.0
-0.04822,-0.39,1,12.356,5.0,7.3236,10.0
-0.04699,-0.38,1,12.356,5.0,7.336,10.0
-0.04792,-0.387,1,12.353,5.0,7.3442,10.0
-0.0464,-0.375,1,12.349,5.0,7.3476,10.0
-0.04624,-0.374,1,12.339,5.0,7.3487,10.0
-0.04622,-0.374,1,12.342,5.0,7.3479,10.0
-0.04526,-0.366,1,12.337,5.0,7.3446,10.0
-0.04607,-0.373,1,12.333,5.0,7.3418,10.0
-0.04516,-0.366,1,12.325,5.0,7.3369,10.0
-0.05598,-0.454,1,12.322,5.0,7.3252,10.0
-0.05666,-0.46,1,12.31,5.0,7.3171,10.0
-0.0567,-0.46,1,12.306,5.0,7.3115,10.0
-0.05633,-0.457,1,12.301,5.0,7.3078,10.0
-0.05627,-0.457,1,12.295,5.0,7.3048,10.0
-0.05649,-0.459,1,12.293,5.0,7.3019,10.0
-0.05631,-0.458,1,12.288,5.0,7.299,10.0
-0.0562,-0.457,1,12.284,5.0,7.2962,10.0
-0.0561,-0.456,1,12.283,5.0,7.2934,10.0
-0.05605,-0.456,1,12.276,5.0,7.2904,10.0
-0.05554,-0.452,1,12.272,5.0,7.287,10.0
-0.0559,-0.455,1,12.268,5.0,7.2837,10.0
-0.05606,-0.456,1,12.267,5.0,7.2805,10.0
-0.05594,-0.456,1,12.261,5.0,7.277,10.0
-0.05553,-0.452,1,12.262,5.0,7.2733,10.0
-0.05566,-0.454,1,12.255,5.0,7.2694,10.0
-0.05637,-0.46,1,12.252,5.0,7.2661,10.0
-0.05545,-0.452,1,12.25,5.0,7.2619,10.0
-0.05597,-0.457,1,12.247,5.0,7.2582,10.0
-0.05509,-0.45,1,12.24,5.0,7.2532,10.0
-0.05507,-0.449,1,12.238,5.0,7.2484,10.0
-0.05549,-0.453,1,12.237,5.0,7.2444,10.0
-0.05459,-0.446,1,12.233,5.0,7.2392,10.0
-0.07392,-0.606,1,12.191,5.0,7.1954,10.0
-0.07466,-0.612,1,12.192,5.0,7.1665,10.0
-0.07481,-0.614,1,12.183,5.0,7.1506,10.0
-0.06556,-0.537,1,12.198,5.0,7.1467,10.0
-0.06541,-0.536,1,12.195,5.0,7.1426,10.0
-0.06554,-0.538,1,12.173,5.0,7.1377,10.0
-0.08194,-0.674,1,12.155,5.0,7.1093,10.0
-0.08286,-0.682,1,12.143,5.0,7.0926,10.0
-0.08301,-0.683,1,12.144,5.0,7.0807,10.0
-0.08327,-0.686,1,12.136,5.0,7.073,10.0
-0.08264,-0.681,1,12.132,5.0,7.0679,10.0
-0.08243,-0.679,1,12.123,5.0,7.0637,10.0
-0.08133,-0.671,1,12.121,5.0,7.0596,10.0
-0.08328,-0.687,1,12.111,5.0,7.0554,10.0
-0.04215,-0.345,1,12.191,5.0,6.869,10.0
-0.03272,-0.267,1,12.214,5.0,6.6468,10.0
0.00634,0.051,1,12.342,5.0,6.1145,7.0
0.00691,0.055,1,12.359,5.0,5.7901,6.4
0.00996,0.08,1,12.385,5.0,5.5775,6.4
0.01084,0.087,1,12.396,5.0,5.4292,6.5
0.0129,0.103,1,12.416,5.0,5.1908,6.6
-0.10668,-0.841,1,12.684,5.0,5.2367,7.5
-0.02893,-0.221,1,13.087,5.0,5.4175,8.0
0.01832,0.144,1,12.666,5.0,5.5037,8.6
0.28438,2.154,1,13.197,5.0,5.5406,8.5
0.04154,0.325,1,12.747,5.0,5.5593,8.9
0.26511,2.052,1,12.915,5.0,5.5691,9.0
0.0516,0.402,1,12.811,5.0,5.6021,9.3
0.05766,0.45,1,12.797,5.0,5.6232,9.3
0.06215,0.484,1,12.831,5.0,5.6451,9.7
0.06677,0.513,1,13.014,5.0,5.6872,9.9
0.50745,3.756,1,13.509,5.0,5.7333,10.0
0.35554,2.548,1,13.953,5.0,5.7652,10.0
0.08646,0.668,1,12.928,5.0,5.7755,9.9
0.09105,0.704,1,12.933,5.0,5.7829,9.9
0.09785,0.754,1,12.968,5.0,5.7916,10.0
0.10478,0.806,1,12.997,5.0,5.7997,10.0
0.49064,3.58,1,13.702,5.0,5.8592,10.0
0.30505,2.141,1,14.245,5.0,5.9094,10.0
0.51526,3.695,1,13.942,5.0,5.8479,10.0
0.12692,0.967,1,13.123,5.0,5.8626,10.0
0.09861,0.746,1,13.211,5.0,5.899,10.0
0.49558,3.523,1,14.065,5.0,5.9232,10.0
0.20889,1.439,2,14.51,5.0,6.4428,10.0
0.21547,1.602,2,13.449,5.0,6.3793,10.0
0.35324,2.552,1,13.839,5.0,6.5114,10.0
0.13714,1.016,2,13.49,5.0,6.5412,10.0
0.03444,0.253,2,13.593,5.0,6.7449,10.0
0.64239,4.487,2,14.313,5.0,6.8598,10.0
0.01562,0.108,2,14.365,5.0,7.3665,10.0
0.3138,2.182,2,14.377,5.0,7.4104,10.0
0.19024,1.398,3,13.601,5.0,7.3566,10.0
0.18927,1.397,3,13.543,5.0,7.3774,10.0
0.15431,1.138,3,13.548,5.0,10.0,10.0
0.12709,0.938,3,13.536,5.0,10.0,10.0
0.14117,1.042,3,13.542,5.0,10.0,10.0
0.11486,0.848,3,13.541,5.0,9.9994,10.0
0.11573,0.854,3,13.544,5.0,9.9988,10.0
0.09042,0.666,3,13.568,5.0,9.9988,10.0
0.15037,1.091,3,13.781,5.0,10.0,10.0
0.14286,1.036,3,13.781,5.0,10.0,10.0
0.12167,0.882,3,13.78,5.0,10.0,10.0
0.11616,0.844,3,13.758,5.0,10.0,10.0
0.10478,0.76,3,13.782,5.0,10.0,10.0
0.09693,0.703,3,13.776,5.0,10.0,10.0
0.11344,0.823,3,13.783,5.0,10.0,10.0
0.08056,0.585,3,13.76,5.0,10.0,10.0
0.07649,0.556,3,13.745,5.0,10.0,10.0
0.05125,0.373,3,13.738,5.0,10.0,10.0
0.08749,0.635,3,13.773,5.0,10.0,10.0
0.05324,0.387,3,13.731,5.0,10.0,10.0
0.03982,0.289,3,13.774,5.0,10.0,10.0
0.06625,0.481,3,13.77,5.0,10.0,10.0
0.02789,0.202,3,13.75,5.0,10.0,10.0
0.03999,0.291,3,13.732,5.0,10.0,10.0
0.06942,0.503,3,13.775,5.0,10.0,10.0
0.02932,0.212,3,13.805,5.0,10.0,10.0
-0.01754,-0.127,3,13.754,5.0,10.0,10.0
0.03135,0.228,3,13.746,5.0,10.0,10.0
0.00163,0.011,3,13.755,5.0,10.0,10.0
0.04771,0.346,3,13.771,5.0,10.0,10.0
0.02711,0.197,3,13.74,5.0,10.0,10.0
0.00917,0.066,3,13.753,5.0,10.0,10.0
0.00111,0.008,3,13.741,5.0,10.0,10.0
0.01428,0.103,3,13.786,5.0,10.0,10.0
0.01147,0.083,3,13.732,5.0,10.0,10.0
0.02612,0.19,3,13.738,5.0,10.0,10.0
0.01938,0.141,3,13.712,5.0,10.0,10.0
-0.00849,-0.061,3,13.76,5.0,10.0,10.0
0.00818,0.059,3,13.746,5.0,10.0,10.0
-0.01326,-0.096,3,13.767,5.0,10.0,10.0
-0.01365,-0.099,3,13.747,5.0,10.0,10.0
-0.0111,-0.08,3,13.742,5.0,10.0,10.0
-0.01432,-0.103,3,13.776,5.0,10.0,10.0
-0.00566,-0.04,3,13.822,5.0,10.0,10.0
-0.01629,-0.118,3,13.729,5.0,10.0,10.0
0.01587,0.115,3,13.776,5.0,10.0,10.0
-0.03252,-0.236,3,13.733,5.0,10.0,10.0
0.01081,0.078,3,13.759,5.0,10.0,10.0
-0.00059,-0.004,3,13.773,5.0,10.0,10.0
-0.04347,-0.317,3,13.713,5.0,10.0,10.0
-0.0165,-0.118,3,13.875,5.0,10.0,10.0
-0.01297,-0.094,3,13.662,5.0,10.0,10.0
-0.02112,-0.153,3,13.756,5.0,10.0,10.0
-0.04734,-0.34,3,13.902,5.0,10.0,10.0
-0.03127,-0.226,3,13.818,5.0,10.0,10.0
-0.05787,-0.423,3,13.679,5.0,10.0,10.0
0.01995,0.144,3,13.768,5.0,10.0,10.0
-0.01822,-0.131,3,13.812,5.0,10.0,10.0
-0.04023,-0.294,3,13.644,5.0,9.9997,10.0
-0.05882,-0.434,3,13.532,5.0,9.9979,10.0
-0.04752,-0.351,3,13.531,5.0,9.9979,10.0
-0.02911,-0.213,3,13.604,5.0,9.9991,10.0
-0.03615,-0.256,3,14.079,5.0,10.0,10.0
0.05157,0.372,3,13.854,5.0,10.0,10.0
0.00429,0.031,3,13.7,5.0,10.0,10.0
0.00764,0.056,3,13.631,5.0,9.9995,10.0
-0.01485,-0.109,3,13.567,5.0,9.9985,10.0
-0.00683,-0.05,3,13.587,5.0,9.9988,10.0
-0.01782,-0.131,3,13.507,5.0,9.9975,10.0
-0.00876,-0.064,3,13.524,5.0,9.9978,10.0
-0.02701,-0.197,3,13.702,5.0,10.0,10.0
-0.0013,-0.009,3,13.5,5.0,9.9974,10.0
-0.04452,-0.344,3,12.905,5.0,9.9878,10.0
-0.04434,-0.345,3,12.829,5.0,9.9866,9.9
-0.03204,-0.249,3,12.848,5.0,9.9869,9.8
-0.00936,-0.072,3,12.88,5.0,9.9874,9.8
-0.00959,-0.074,3,12.878,5.0,9.9874,9.9
-0.04314,-0.337,3,12.8,5.0,9.9861,9.7
-0.14287,-1.1,1,12.98,5.0,9.9704,9.9
-0.04939,-0.38,1,12.974,5.0,9.7269,10.0
-0.08636,-0.653,1,13.22,5.0,9.7493,10.0
-0.04399,-0.338,1,12.981,5.0,9.6922,10.0
-0.02619,-0.204,1,12.812,5.0,9.5784,9.8
0.42047,3.064,1,13.722,5.0,9.4979,9.8
-0.05476,-0.374,2,14.615,5.0,10.0,10.0
0.40431,2.853,1,14.169,5.0,10.0,9.9
-0.04453,-0.304,2,14.609,5.0,10.0,10.0
-0.02862,-0.223,1,12.813,5.0,9.6694,9.9
0.18759,1.429,1,13.122,5.0,9.7772,9.9
-0.05464,-0.428,1,12.745,5.0,9.7824,9.9
-0.05758,-0.441,1,13.042,5.0,9.7802,10.0
-0.06839,-0.526,1,12.986,5.0,9.7773,10.0
-0.05593,-0.439,1,12.739,5.0,9.7672,10.0
-0.07387,-0.581,1,12.696,5.0,9.7604,10.0
-0.04733,-0.372,1,12.707,5.0,9.744,10.0
-0.05933,-0.465,1,12.739,5.0,9.7336,10.0
-0.05912,-0.464,1,12.715,5.0,9.7227,10.0
-0.05979,-0.47,1,12.713,5.0,9.7128,9.9
-0.05604,-0.44,1,12.715,5.0,9.7024,9.9
-0.04903,-0.385,1,12.723,5.0,9.6912,9.9
-0.04609,-0.362,1,12.73,5.0,9.68,9.9
-0.04229,-0.332,1,12.737,5.0,9.6681,9.9
-0.03931,-0.308,1,12.731,5.0,9.6547,9.9
-0.03922,-0.307,1,12.738,5.0,9.6429,9.9
-0.03145,-0.246,1,12.74,5.0,9.6258,9.9
-0.05909,-0.464,1,12.71,5.0,9.6228,9.9
-0.01379,-0.107,1,12.79,5.0,9.5916,9.4
-0.01225,-0.095,1,12.799,5.0,9.5635,9.3
-0.04238,-0.332,1,12.765,5.0,9.5603,9.3
-0.04684,-0.368,1,12.697,5.0,9.5541,9.3
-0.04665,-0.367,1,12.694,5.0,9.5483,9.3
-0.08701,-0.689,1,12.623,5.0,9.5384,9.3
-0.09825,-0.78,1,12.595,5.0,9.5289,9.3
-0.0592,-0.467,1,12.663,5.0,9.5214,9.3
-0.03953,-0.311,1,12.696,5.0,9.5029,9.3
-0.0432,-0.34,1,12.696,5.0,9.4897,9.3
-0.04931,-0.388,1,12.679,5.0,9.4501,9.3
-0.07047,-0.558,1,12.621,5.0,9.451,9.3
-0.07171,-0.568,1,12.617,5.0,9.4512,9.3
-0.07243,-0.574,1,12.608,5.0,9.4484,9.3
-0.07279,-0.577,1,12.608,5.0,9.4458,9.3
-0.07257,-0.575,1,12.606,5.0,9.4422,9.3
-0.07338,-0.582,1,12.603,5.0,9.4388,9.3
-0.08886,-0.707,1,12.565,5.0,9.4333,9.3
-0.089,-0.708,1,12.563,5.0,9.4286,9.3
-0.08962,-0.713,1,12.56,5.0,9.4241,9.3
-0.08954,-0.713,1,12.555,5.0,9.4198,9.3
-0.08949,-0.713,1,12.55,5.0,9.4154,9.3
-0.08926,-0.711,1,12.55,5.0,9.411,9.3
-0.08948,-0.713,1,12.544,5.0,9.4064,9.3
-0.0795,-0.633,1,12.553,5.0,9.3964,9.3
-0.07872,-0.627,1,12.551,5.0,9.4058,9.3
-0.07909,-0.63,1,12.548,5.0,9.3937,9.3
-0.08675,-0.692,1,12.529,5.0,9.3865,9.3
-0.08781,-0.701,1,12.524,5.0,9.3805,9.3
-0.08768,-0.7,1,12.514,5.0,9.378,9.3
-0.08757,-0.699,1,12.512,5.0,9.3751,9.3
-0.09651,-0.772,1,12.496,5.0,9.3661,9.3
-0.04039,-0.32,1,12.587,5.0,9.3218,9.3
-0.08735,-0.698,1,12.503,5.0,9.3178,9.3
-0.1165,-0.935,1,12.455,5.0,9.2944,9.3
-0.11688,-0.938,1,12.448,5.0,9.2814,9.3
-0.10697,-0.858,1,12.464,5.0,9.2758,9.3
-0.11622,-0.934,1,12.436,5.0,9.269,9.3
-0.07719,-0.618,1,12.477,5.0,9.2468,9.3
-0.11639,-0.936,1,12.43,5.0,9.2394,9.3
-0.12482,-1.005,1,12.415,5.0,9.2308,9.3
-0.03533,-0.28,1,12.578,5.0,9.1452,8.7
-0.03515,-0.279,1,12.564,5.0,9.0702,8.7
-0.03502,-0.278,1,12.559,5.0,9.0079,8.7
-0.03502,-0.278,1,12.557,5.0,8.9535,8.6
-0.0346,-0.275,1,12.555,5.0,8.808,8.6
-0.03479,-0.277,1,12.554,5.0,8.7808,8.5
-0.03472,-0.276,1,12.551,5.0,8.7587,8.5
-0.03509,-0.279,1,12.547,5.0,8.7393,8.5
-0.035,-0.278,1,12.547,5.0,8.7221,8.5
-0.0209,-0.166,1,12.57,5.0,8.682,8.4
-0.03519,-0.28,1,12.543,5.0,8.6707,8.4
-0.03451,-0.275,1,12.541,5.0,8.6595,8.4
-0.03383,-0.269,1,12.543,5.0,8.6488,8.0
-0.03513,-0.28,1,12.534,5.0,8.6398,8.0
-0.03517,-0.28,1,12.536,5.0,8.6319,7.9
-0.03451,-0.275,1,12.53,5.0,8.6232,7.9
-0.03476,-0.277,1,12.528,5.0,8.6154,7.9
-0.0349,-0.278,1,12.522,5.0,8.6078,7.9
-0.03437,-0.274,1,12.524,5.0,8.6005,7.9
-0.02037,-0.162,1,12.547,5.0,8.5712,7.9
-0.03439,-0.274,1,12.516,5.0,8.566,7.9
-0.03374,-0.269,1,12.515,5.0,8.5604,7.9
-0.03349,-0.267,1,12.514,5.0,8.5548,7.8
-0.01993,-0.158,1,12.543,5.0,8.5261,7.7
-0.02303,-0.183,1,12.541,5.0,8.5076,7.6
-0.02327,-0.185,1,12.54,5.0,8.4909,7.6
-0.03118,-0.249,1,12.514,5.0,8.4728,7.6
-0.02307,-0.184,1,12.527,5.0,8.4127,7.6
-0.03021,-0.241,1,12.52,5.0,8.3956,7.5
-0.02249,-0.179,1,12.531,5.0,8.3915,7.6
-0.0228,-0.182,1,12.516,5.0,8.3868,7.5
-0.03208,-0.256,1,12.505,5.0,8.3851,7.5
-0.023,-0.183,1,12.519,5.0,8.3795,7.5
-0.03153,-0.252,1,12.498,5.0,8.3783,7.5
-0.02311,-0.184,1,12.511,5.0,8.3712,7.4
-0.00995,-0.079,1,12.549,5.0,8.3304,7.5
-0.02221,-0.177,1,12.517,5.0,8.3233,7.5
-0.02182,-0.174,1,12.515,5.0,8.3156,7.5
-0.03113,-0.249,1,12.494,5.0,8.314,7.5
-0.02306,-0.184,1,12.509,5.0,8.3073,7.4
-0.03124,-0.25,1,12.49,5.0,8.3057,7.4
-0.03217,-0.257,1,12.482,5.0,8.304,7.4
-0.03226,-0.258,1,12.48,5.0,8.3024,7.4
-0.03175,-0.254,1,12.481,5.0,8.3008,7.4
-0.03193,-0.255,1,12.476,5.0,8.2993,7.4
-0.0213,-0.17,1,12.503,5.0,8.2871,7.4
-0.0312,-0.25,1,12.472,5.0,8.2855,7.4
-0.02088,-0.167,1,12.498,5.0,8.2713,7.3
